elapsed_ms,aimd_rps,admitted_rps,backend_capacity_rps,observed_failure_ratio,slow_start_active
3378,95.0,76.71757414734363,80.0,0.4166666666666667,0
3429,95.0,99.56787542067428,80.0,0.45454545454545453,0
3482,95.0,94.37315716356342,80.0,0.4166666666666667,0
3532,95.0,98.2865393085416,80.0,0.25,0
3583,95.0,99.34802856255821,80.0,0.25,0
3641,95.0,85.74202840499643,80.0,0.3333333333333333,0
3691,95.0,99.85030841164159,80.0,0.2727272727272727,0
3741,95.0,99.88912307338853,80.0,0.16666666666666666,0
3792,95.0,99.19905099045491,80.0,0.25,0
3842,95.0,79.86635643112953,80.0,0.25,0
3892,95.0,99.2950054612253,80.0,0.35714285714285715,0
3942,95.0,99.7737629924147,80.0,0.42857142857142855,0
3992,95.0,99.72633498059963,80.0,0.47058823529411764,0
4042,95.0,99.94669442999272,80.0,0.4666666666666667,0
4092,95.0,79.75872984222725,80.0,0.5,0
4143,95.0,99.74457011506654,80.0,0.25,0
4193,95.0,99.58927788372306,80.0,0.35714285714285715,0
4243,95.0,98.88661972663863,80.0,0.3333333333333333,0
4293,95.0,79.9476342995338,80.0,0.42857142857142855,0
4343,95.0,99.86584621414669,80.0,0.21428571428571427,0
4394,95.0,99.83128512813346,80.0,0.23529411764705882,0
4444,95.0,99.71895807170819,80.0,0.26666666666666666,0
4494,95.0,79.76217630938537,80.0,0.42857142857142855,0
4544,95.0,99.84831443464347,80.0,0.2857142857142857,0
4594,95.0,99.8936951275192,80.0,0.42857142857142855,0
4645,95.0,97.49051422171149,80.0,0.3333333333333333,0
4695,95.0,99.53673810424996,80.0,0.5,0
4746,95.0,79.79054980675726,80.0,0.25,0
4796,95.0,99.0555057526485,80.0,0.5,0
4847,95.0,98.10574292182761,80.0,0.5,0
4897,95.0,99.55763159323651,80.0,0.3,0
4949,95.0,96.45480369036079,80.0,0.35714285714285715,0
5043,95.0,95.67852017222134,80.0,0.6,0
5093,50.0,79.80355079115944,80.0,0.7142857142857143,0
5144,50.0,39.81786591409307,80.0,0.5454545454545454,0
5194,50.0,59.933724089227645,80.0,0.2857142857142857,0
5244,50.0,39.95574900797367,80.0,0.125,0
5295,50.0,58.81689809482264,80.0,0.14285714285714285,0
5345,50.0,59.90490096971058,80.0,0.125,0
5395,50.0,39.54656540847687,80.0,0.0,0
5445,60.0,39.96446519612621,80.0,0.0,0
5495,60.0,59.95228757145913,80.0,0.0,0
5546,70.0,79.55759295479326,80.0,0.0,0
5596,80.0,59.840476062104116,80.0,0.0,0
5646,80.0,79.54150842794978,80.0,0.1111111111111111,0
5696,90.0,79.88496564946477,80.0,0.09090909090909091,0
5746,100.0,79.63051441312311,80.0,0.13333333333333333,0
5796,100.0,99.95718633794773,80.0,0.18181818181818182,0
5846,110.0,99.93370997282662,80.0,0.2222222222222222,0
5897,120.0,99.66595360992376,80.0,0.25,0
5947,120.0,119.8496869196591,80.0,0.25,0
5997,130.0,98.52362350182514,80.0,0.23529411764705882,0
6048,65.0,99.35057904398633,80.0,0.3,0
6098,65.0,79.35366440343402,80.0,0.2222222222222222,0
6148,65.0,59.929831755787056,80.0,0.23076923076923078,0
6198,65.0,59.88875663455132,80.0,0.1111111111111111,0
6249,75.0,59.68991091280797,80.0,0.125,0
6299,85.0,59.575820160457546,80.0,0.0,0
6349,85.0,79.72806193180178,80.0,0.125,0
6399,50.0,79.88430037239864,80.0,0.3333333333333333,0
6449,50.0,39.90943909717825,80.0,0.4,0
6499,50.0,59.9152199637513,80.0,0.2857142857142857,0
6549,50.0,39.910898918165195,500.0,0.25,0
6600,50.0,59.76373364124671,500.0,0.16666666666666666,0
6650,50.0,39.818989245926296,500.0,0.14285714285714285,0
6700,60.0,59.78611517296871,500.0,0.0,0
6750,60.0,59.85500125944898,500.0,0.0,0
6800,70.0,39.9661622490702,500.0,0.0,0
6850,70.0,79.74819507405368,500.0,0.0,0
6901,80.0,59.80587968348815,500.0,0.0,0
6951,90.0,78.81022877171125,500.0,0.0,0
7001,90.0,79.8527387732639,500.0,0.0,0
7052,100.0,99.57820266601917,500.0,0.0,0
7102,110.0,99.89901807656747,500.0,0.0,0
7152,110.0,119.3899175214653,500.0,0.0,0
7203,120.0,98.08970303342407,500.0,0.0,0
7253,120.0,119.7582894492388,500.0,0.0,0
7303,130.0,99.82372726943854,500.0,0.0,0
7353,140.0,139.16408863535753,500.0,0.0,0
7404,140.0,138.86673082838647,500.0,0.0,0
7454,150.0,138.28514800521106,500.0,0.0,0
7504,160.0,159.9313638558876,500.0,0.0,0
7555,160.0,159.0884233342945,500.0,0.0,0
7605,170.0,139.0321057506797,500.0,0.0,0
7657,170.0,174.5784657462502,500.0,0.0,0
7708,180.0,176.4240295879564,500.0,0.0,0
7758,190.0,179.3909676647781,500.0,0.0,0
7808,190.0,179.13285011649904,500.0,0.0,0
7858,200.0,199.15921353141866,500.0,0.0,0
7908,210.0,179.66671823766913,500.0,0.0,0
7958,210.0,219.57201900343927,500.0,0.0,0
8009,220.0,199.5828717979423,500.0,0.0,0
8059,230.0,199.52313969612626,500.0,0.0,0
8109,230.0,239.3778187486213,500.0,0.0,0
8159,240.0,219.55594809497788,500.0,0.0,0
8209,240.0,239.51697091509496,500.0,0.0,0
8259,250.0,238.99264599712214,500.0,0.0,0
8309,260.0,239.00256581204528,500.0,0.0,0
8359,260.0,259.6200875410976,500.0,0.0,0
8410,270.0,239.51000085984091,500.0,0.0,0
8460,280.0,279.6853539767761,500.0,0.0,0
8510,280.0,279.44971879174403,500.0,0.0,0
8560,290.0,277.36091093247745,500.0,0.0,0
8610,290.0,279.0980499957507,500.0,0.0,0
8660,300.0,299.404430694551,500.0,0.023255813953488372,0
8711,310.0,299.1628466230378,500.0,0.05405405405405406,0
8761,310.0,319.10914936988706,500.0,0.07894736842105263,0
8811,320.0,298.7016455055468,500.0,0.07894736842105263,0
8861,330.0,299.3098393999181,500.0,0.10256410256410256,0
8911,330.0,338.42772570337274,500.0,0.1,0
8963,340.0,331.9191494934953,500.0,0.09090909090909091,0
9013,340.0,339.5673368820384,500.0,0.0975609756097561,0
9063,350.0,338.70192487292456,500.0,0.11627906976744186,0
9113,360.0,358.92173450363885,500.0,0.1,0
9163,360.0,357.6478715490979,500.0,0.11475409836065574,0
9213,370.0,338.67662110303985,500.0,0.1320754716981132,0
9266,380.0,345.157648167118,500.0,0.18867924528301888,0
9316,380.0,399.1760288248204,500.0,0.12962962962962962,0
9366,390.0,397.82753543792984,500.0,0.06382978723404255,0
9416,400.0,377.231745194966,500.0,0.10344827586206896,0
9467,400.0,398.48244337161015,500.0,0.15517241379310345,0
9517,400.0,399.39491670119764,500.0,0.1836734693877551,0
9567,400.0,399.20625022854557,500.0,0.21951219512195122,0
9617,400.0,399.3955786949378,500.0,0.2459016393442623,0
9667,400.0,399.6513042370532,500.0,0.2857142857142857,0
9717,400.0,399.5408636211611,500.0,0.23529411764705882,0
9767,400.0,399.6709349324328,500.0,0.14,0
9817,400.0,399.5082692418863,500.0,0.0784313725490196,0
9867,400.0,398.9806045553611,500.0,0.08333333333333333,0
9917,400.0,398.0588025599082,500.0,0.08450704225352113,0
9968,400.0,413.32311231201373,500.0,0.13725490196078433,0
10018,400.0,399.1627561190403,500.0,0.1794871794871795,0
10068,400.0,399.49862922032844,500.0,0.21052631578947367,0
10119,400.0,397.62913627496056,500.0,0.22,0
10169,400.0,399.36268105905873,500.0,0.2459016393442623,0
10219,400.0,378.708286627639,500.0,0.24,0
10269,400.0,416.52513902766174,500.0,0.25,0
10319,400.0,399.1534673433888,500.0,0.1836734693877551,0
10370,400.0,398.0908201212298,500.0,0.1864406779661017,0
10420,400.0,399.21354930786356,500.0,0.1568627450980392,0
10470,400.0,397.6482446573771,500.0,0.12244897959183673,0
10521,400.0,394.5191428085325,500.0,0.1568627450980392,0
10571,400.0,397.86577635976647,500.0,0.16326530612244897,0
10622,400.0,409.07630453556925,500.0,0.09836065573770492,0
10673,400.0,398.40703322278404,500.0,0.06666666666666667,0
10723,400.0,394.71899145824153,500.0,0.1,0
10773,400.0,398.7903333302959,500.0,0.14516129032258066,0
