elapsed_ms,aimd_rps,admitted_rps,backend_capacity_rps,observed_failure_ratio,slow_start_active
9013,76.4453125,79.5015254355193,500.0,0.16666666666666666,0
9063,76.4453125,79.91276243376156,500.0,0.1,0
9113,76.4453125,59.86814042072336,500.0,0.0,0
9163,86.4453125,79.89620205014454,500.0,0.0,0
9213,96.4453125,79.83998629626475,500.0,0.0,0
9264,96.4453125,79.53821543804548,500.0,0.0,0
9314,106.4453125,99.74697384638336,500.0,0.0,0
9364,106.4453125,99.70280388811423,500.0,0.0,0
9414,116.4453125,99.74274550564674,500.0,0.0,0
9464,126.4453125,119.56528215583218,500.0,0.0,0
9515,126.4453125,118.91892706111574,500.0,0.0,0
9565,136.4453125,138.15164701038455,500.0,0.0,0
9615,146.4453125,119.76426321015293,500.0,0.0,0
9666,146.4453125,139.5250344586971,500.0,0.0,0
9716,156.4453125,139.7722857874408,500.0,0.0,0
9766,156.4453125,159.3380841045363,60.0,0.0,0
9816,166.4453125,159.84628222423623,60.0,0.0,0
9866,176.4453125,159.5433072829027,60.0,0.14814814814814814,0
9916,88.22265625,138.9463227925146,60.0,0.375,0
9967,88.22265625,79.17565005138599,60.0,0.47619047619047616,0
10017,88.22265625,99.86285434761025,60.0,0.4166666666666667,0
10067,88.22265625,79.69027101127134,60.0,0.3076923076923077,0
10118,88.22265625,79.28419532795283,60.0,0.3076923076923077,0
10168,88.22265625,99.38242173018118,60.0,0.2727272727272727,0
10218,88.22265625,79.89753141595904,60.0,0.3333333333333333,0
10268,88.22265625,99.44114078876713,60.0,0.3076923076923077,0
10318,88.22265625,79.90797158728236,60.0,0.36363636363636365,0
10368,88.22265625,99.82746619362823,60.0,0.36363636363636365,0
10419,88.22265625,79.58140182639316,60.0,0.36363636363636365,0
10469,88.22265625,79.57783956112821,60.0,0.36363636363636365,0
10519,88.22265625,99.82713135317832,60.0,0.3076923076923077,0
10569,88.22265625,79.4193129860127,60.0,0.36363636363636365,0
10619,88.22265625,99.84291315102297,60.0,0.3076923076923077,0
10670,88.22265625,79.81443144688599,60.0,0.35714285714285715,0
10720,88.22265625,99.49192854816026,60.0,0.36363636363636365,0
10770,88.22265625,79.80169279340838,60.0,0.3076923076923077,0
10820,88.22265625,79.4298919505251,60.0,0.3076923076923077,0
10870,88.22265625,99.86127670884714,60.0,0.36363636363636365,0
10921,88.22265625,79.54098172104493,60.0,0.3333333333333333,0
10972,88.22265625,98.20537918786036,60.0,0.36363636363636365,0
11027,88.22265625,89.52618160951745,60.0,0.2727272727272727,0
11080,88.22265625,75.64785341745703,60.0,0.2727272727272727,0
11130,88.22265625,99.9252219593989,60.0,0.2857142857142857,0
11181,88.22265625,79.19354677129296,60.0,0.2727272727272727,0
11231,88.22265625,99.74589732656058,60.0,0.36363636363636365,0
11281,88.22265625,79.72700039977111,500.0,0.2727272727272727,0
11331,88.22265625,99.49333021587566,500.0,0.2,0
11382,88.22265625,79.30869308731354,500.0,0.08333333333333333,0
11432,88.22265625,79.88343728365318,500.0,0.0,0
11482,98.22265625,79.56412069503158,500.0,0.0,0
11532,108.22265625,99.87615356957373,500.0,0.0,0
11582,108.22265625,99.81567438673699,500.0,0.0,0
11633,118.22265625,99.11621245076451,500.0,0.0,0
11683,118.22265625,119.07705517917614,500.0,0.0,0
11733,128.22265625,119.59914194791601,500.0,0.0,0
11783,138.22265625,119.7379749945599,500.0,0.0,0
11834,138.22265625,138.13006425514595,500.0,0.0,0
11885,148.22265625,117.65426803112936,500.0,0.0,0
11935,158.22265625,139.53465193579413,500.0,0.0,0
11985,158.22265625,159.8263199346534,500.0,0.0,0
12035,168.22265625,139.75810387864476,500.0,0.0,0
12086,168.22265625,179.2456732633788,500.0,0.0,0
12136,178.22265625,159.74215061017108,500.0,0.0,0
12186,188.22265625,179.43299174608237,500.0,0.0,0
12236,188.22265625,199.6695468998807,500.0,0.0,0
12286,198.22265625,179.14517654398858,500.0,0.0,0
12336,208.22265625,179.29031157389082,500.0,0.0,0
12387,208.22265625,218.4971026390338,500.0,0.0,0
